group,names,scores,logfoldchanges,pvals,pvals_adj
2,Gm15496,2.9810102,2.4113786,0.002872992105182371,0.00983225086088007
2,C230034O21Rik,2.9774528,0.7380992,0.0029065446670865007,0.009942029144467235
2,Ngfr,2.9772491,0.78019357,0.0029084747653303055,0.009947621365465894
2,Gprin3,2.9748507,0.86955124,0.002931311946453322,0.010018611152012491
2,Csmd2os,2.972309,1.4719955,0.002955689312744847,0.010099879026696113
2,Tmem63c,2.9649699,1.0603489,0.0030271259547926923,0.010341887475686358
2,Gramd2,2.959815,1.4285437,0.0030782392264404866,0.010513313295574563
2,Gm36146,2.9551952,2.125504,0.003124713022401109,0.010664471792041707
2,Gm15679,2.9530096,1.9116817,0.0031469218691807456,0.010738094106725509
2,Sun2,2.9466887,0.5731742,0.0032119630623927307,0.010948943586280775
2,Slc16a10,2.940508,1.112447,0.0032767473596122137,0.011161876165537116
2,Has3,2.9275813,0.82516384,0.0034160963020762425,0.011622453654559882
2,Gm32926,2.9096854,1.5162493,0.0036179288752733255,0.012294244794393906
2,P2ry12,2.9086337,0.871952,0.003630118726516946,0.012331936748534632
2,Lins1,2.896932,0.53456426,0.003768316744417274,0.012784655761164367
2,Bcas3os1,2.8959389,1.2321393,0.003780260454121591,0.01282388566013099
2,Vmn2r71,2.894511,1.496359,0.0037974974353551846,0.012879765836107528
2,Gm49189,2.8871367,0.9656818,0.0038876535061349708,0.013184216238196857
2,Prox2,2.883444,1.226357,0.003933525625572849,0.013335756059895636
2,Gm15155,2.883072,1.4128857,0.003938174426497059,0.013350173589058843
2,Gm32786,2.8806703,1.1879783,0.003968305241032,0.013445551875496658
2,Slit1,2.879112,0.8063278,0.003987968105368096,0.01350945745234577
2,Rasgef1c,2.8767211,1.0547299,0.004018304124864638,0.013610854020048135
2,Gm31224,2.875487,2.1627645,0.0040340476696725,0.013658688733649976
2,Gm15700,2.871467,2.0496476,0.004085713647768764,0.013830842583405292
2,Tarbp1,2.871185,0.7674855,0.004089359710167821,0.013841794554878443
2,Gga3,2.8707976,0.5014347,0.004094375317591691,0.013855987817773387
2,Ppp4r4,2.8697233,0.7375381,0.0041083095827847815,0.013901747308848765
2,Ahnak2,2.8669784,1.4482085,0.004144113267448183,0.014014456107982133
2,Slc16a14,2.8660736,0.52312124,0.0041559754960633875,0.014053161095368983
2,Brcc3dc,2.865995,2.2114875,0.004157009527832107,0.014055247145277009
2,Gm42917,2.8622022,1.3570352,0.004207085673359423,0.01421535235544167
2,Gm16172,2.8515882,2.2242444,0.004350141486382045,0.014686140419309627
2,Syt3,2.8463652,0.5459031,0.004422144440934155,0.014921748355869945
2,Gm15787,2.8406155,0.95473516,0.004502656078846558,0.015184297361170298
2,1700080N15Rik,2.8398166,2.4349852,0.004513947131322471,0.015217805156282339
2,Scml4,2.8384125,0.78595465,0.004533853239273897,0.015283385229148981
2,Scube3,2.8366878,0.9344623,0.004558414821178594,0.015363107202883967
2,Dgkq,2.8342922,0.7572306,0.004592731853699794,0.01547257473927897
2,Psg16,2.8322704,1.4034137,0.00462187449292366,0.015564529573611397
2,C030047K22Rik,2.8308768,1.3558214,0.00464206023304031,0.015629382655128525
2,Gm41561,2.8300285,1.0029472,0.004654386852979707,0.015669319552203437
2,Rs1,2.829297,1.5708009,0.004665039087037333,0.015703612095585413
2,Gm47272,2.8244908,1.4174777,0.004735581688713614,0.015937890589581897
2,Gm50152,2.8220913,1.6429566,0.0047711599323745114,0.01605602767215535
2,Pdzk1,2.8166273,1.3095157,0.004853080956965384,0.016325188771678704
2,Tmem266,2.8153048,0.7864634,0.004873098566982794,0.016390889330510305
2,4933439C10Rik,2.7996273,0.66527826,0.005116162790919219,0.017184431958015747
2,Zfp758,2.7818944,0.6050955,0.0054042618159394155,0.018121405726927508
2,Calhm2,2.7784736,1.6443901,0.005461494318086102,0.018306029298938552
2,2410021H03Rik,2.774566,2.2823412,0.005527544117458267,0.018521890073774243
2,Gapdhs,2.7678523,1.082008,0.005642703736674434,0.01889274096889723
2,Nek11,2.767781,0.73316896,0.005643936442233308,0.018894990795578097
2,Gm11831,2.76387,1.7160304,0.00571202779695334,0.0191128326461932
2,Hs3st2,2.7580247,1.5187654,0.005815181853503101,0.019445109430945764
2,Gm45904,2.7569585,1.9753176,0.005834173796704667,0.019506679921984568
2,Gm3510,2.7538,0.91291034,0.005890776844928207,0.019688119080212344
2,Gm15398,2.7527711,0.9977014,0.005909320206275302,0.019744219501304172
2,Hsd3b3,2.7499502,2.4487116,0.005960434171791124,0.019907105744144487
2,Gm45721,2.7467628,2.0369153,0.006018665491787665,0.02009362453297108
2,Itga3,2.746111,0.94934237,0.006030635974734509,0.02013159399689459
2,Gm16036,2.744127,1.3950666,0.006067206044375016,0.020247655231381653
2,Rad51ap2,2.737248,1.4520296,0.006195557307610425,0.02066285579610551
2,Gm10754,2.737229,1.8105097,0.006195913312080071,0.02066285579610551
2,Gm48342,2.736738,1.1780459,0.00620516995419176,0.020691678058035186
2,Adcy3,2.7353346,0.94735557,0.006231690413267178,0.020776000807900548
2,Niban2,2.731463,0.63490313,0.006305382219522524,0.021013367547129954
2,Zbtb9,2.7301164,0.5695302,0.006331198740404858,0.0210931454179041
2,Rsph10b,2.7268326,1.152138,0.006394548016087507,0.021299989121202515
2,Otulinl,2.7235765,0.83135974,0.006457925075646296,0.021502593216302133
2,3300002A11Rik,2.717465,1.2499441,0.006578413560125942,0.021892960328099138
2,Pcdhb7,2.713558,0.59094435,0.006656490646670061,0.0221462390235184
2,Gm47071,2.7127929,1.0299208,0.006671879683535212,0.022195247094126024
2,Ptprb,2.70417,1.7065943,0.006847526830964265,0.022759347415286235
2,Gm17494,2.7016346,0.51283437,0.006899953795327686,0.022929077227550464
2,Gm28095,2.6980982,2.225419,0.006973685467981706,0.023164955198059105
2,Gm14703,2.6936464,1.145596,0.007067509322845441,0.023471988383855703
2,Pram1,2.6911626,0.7900355,0.0071203498775058265,0.02364514728219536
2,Gm10629,2.6861937,1.992243,0.007227116680446769,0.023987876641482893
2,Gm17130,2.68401,1.6055307,0.007274491912930406,0.024137989118473948
2,Ern1,2.6740801,0.5111221,0.007493455608072603,0.02484253051649099
2,Nr3c2,2.6708713,0.957878,0.0075654645114759805,0.02507632226821706
2,Ptch2,2.67078,1.0497167,0.007567523689606406,0.02508068046080235
2,Gm32743,2.6578333,2.0292985,0.007864476463814269,0.026039245251516713
2,4930422M22Rik,2.654009,1.8304325,0.007954168930297708,0.02632328386125629
2,Tdrd5,2.651098,1.9435469,0.0080230559795022,0.026546042251110184
2,Gm48784,2.6501555,0.7890292,0.008045474049594036,0.02661760368926074
2,Cyb561,2.6292784,0.5829835,0.0085566298278913,0.028255997518681426
2,Zfp951,2.625294,0.61423224,0.008657418181843731,0.02857202380562256
2,Gm49460,2.6250813,1.9011009,0.008662826771445458,0.028587073831223792
2,Ccdc34os,2.62447,1.3897613,0.008678396303544072,0.02863004130058949
2,4930594M22Rik,2.618611,1.2030731,0.008828850859387932,0.029103596024059455
2,Gm37768,2.6168609,0.77200186,0.008874247773311332,0.029250381783184842
2,2610204G07Rik,2.6100097,1.1861204,0.009053966532207242,0.029816502762827917
2,Gm37850,2.60991,1.9136649,0.009056601517762353,0.029822265683819044
2,Ankrd27,2.600446,0.53477573,0.009310265613407769,0.030618652167615477
2,Phex,2.59742,0.76575893,0.009392699758980695,0.030883724734447063
2,Gm12705,2.5809112,1.6244295,0.00985399241985606,0.032315340980970296
2,Dnhd1,2.5797465,0.62680584,0.00988728416509902,0.032415054215526026
2,4930414N06Rik,2.5631814,1.2128112,0.010371784255671061,0.03395391453211815
2,Cx3cr1,2.5625126,1.0250748,0.010391781089682925,0.03401276887789761
2,Prokr2,2.5540097,0.7683201,0.010649029772992015,0.0348175535834212
2,Gm47689,2.544725,1.2557144,0.01093638742729076,0.035708576623061
2,Khdrbs2,2.541059,1.0282434,0.01105172683303276,0.036071192112153413
2,Tmem117,2.5405061,0.7022696,0.011069214868560622,0.036124771352156776
2,Gm37229,2.5385685,0.8768996,0.01113070192738576,0.03632191866600722
2,Gpr22,2.5376148,0.58601207,0.011161071875994003,0.03641749568446731
2,Gm16347,2.5335069,2.9050806,0.011292755694174924,0.036836466202412224
2,Cnnm1,2.530994,0.93675435,0.011373983208400973,0.037087065820619235
2,Vmn2r67,2.5273151,2.0629797,0.011493832447577554,0.03746335637004965
2,Gm57286,2.5250845,0.6241842,0.011567048129718795,0.03768765224495863
2,Gm45435,2.5231423,1.074972,0.011631129311394556,0.03788155164089996
2,Gm15584,2.5188017,1.8645046,0.011775493018013427,0.038329502775790225
2,Rgsl1,2.5120769,2.0916746,0.012002297151627966,0.039048894933016894
2,Gm49439,2.509103,2.154478,0.012103817899091835,0.039371584895047634
2,Gm45159,2.4993618,1.0757713,0.012441723731838362,0.04043950254345765
2,Prex2,2.4973147,0.9892599,0.012513782673961913,0.04065019001077997
2,Mlip,2.4957705,1.4715635,0.012568387227497913,0.04082363370134661
2,Brme1,2.49096,1.1450472,0.012739849220724768,0.04135265960326961
2,Gm13629,2.4907746,1.7215048,0.012746492447460202,0.0413702378645366
2,A730060N03Rik,2.488067,1.9278339,0.012843960711771395,0.04166651585095301
2,Clgn,2.4802487,0.8437272,0.013129077416040906,0.04254639282659303
2,Gm41077,2.4786375,0.61398137,0.013188530954088914,0.04273084029124809
2,Kifc3,2.4648468,0.5079854,0.013707181612478749,0.044347305963906285
2,Gm16091,2.4618208,0.88538814,0.01382337071914219,0.044710337852967484
2,Lama2,2.4593592,0.8065077,0.013918525292889684,0.04499651043549945
2,Il4,2.4512389,1.1467661,0.014236548601592267,0.04598051774937727
2,Sv2b,2.449892,1.8475393,0.014289904532640134,0.04614399838350187
2,ENSMUSG00000121413,2.4454746,1.121584,0.014466164882804104,0.04667291190070539
2,Scp2d1,2.4410694,1.8073411,0.014643841465782771,0.04721903177330299
2,Ccdc159,2.436892,0.9206955,0.014814106077498678,0.04773607328941335
2,Gm31282,2.4348245,1.3836076,0.01489901525527225,0.04799132186613648
2,Sult2b1,2.429653,1.55918,0.015113291599830981,0.04866292152392783
2,Lrrc3b,2.4216049,0.7701902,0.015452146079801235,0.04971598532464264
3,Hmgb2,119.990005,4.1635876,0.0,0.0
3,H2az1,115.027565,2.3814526,0.0,0.0
3,Top2a,106.47569,4.82093,0.0,0.0
3,Cenpf,106.02392,4.7085314,0.0,0.0
3,Pclaf,105.08606,4.2425013,0.0,0.0
3,Cks2,104.86135,4.2633605,0.0,0.0
3,Birc5,104.02138,4.600016,0.0,0.0
3,Tpx2,103.6243,4.534617,0.0,0.0
3,Cdca8,103.24146,4.438614,0.0,0.0
3,Mki67,100.28334,4.67708,0.0,0.0
3,Ube2c,99.13463,4.3743625,0.0,0.0
3,Smc4,98.72215,3.3430831,0.0,0.0
3,Smc2,98.406296,3.480188,0.0,0.0
3,Hmgn2,97.10968,2.1419148,0.0,0.0
3,Prc1,97.03324,4.3659697,0.0,0.0
3,Nusap1,96.57273,4.6729445,0.0,0.0
3,Cdk1,95.81798,4.294567,0.0,0.0
3,Cdca3,93.840454,4.2087126,0.0,0.0
3,Pbk,93.41939,4.2656636,0.0,0.0
3,Ran,93.10723,1.5094637,0.0,0.0
3,Hmgb1,92.86667,1.2142004,0.0,0.0
3,Lockd,92.61925,3.4527044,0.0,0.0
3,H2ax,92.25502,2.996004,0.0,0.0
3,Anp32b,91.49448,2.1978707,0.0,0.0
3,Ccna2,91.46831,4.7215753,0.0,0.0
3,Tmpo,91.077126,2.37134,0.0,0.0
3,Racgap1,90.529915,3.8801475,0.0,0.0
3,Selenoh,89.89693,1.9053752,0.0,0.0
3,Kif11,89.69082,4.756429,0.0,0.0
3,Tuba1b,89.64823,2.23587,0.0,0.0
3,Spc24,89.28022,4.0143437,0.0,0.0
3,Hmmr,89.26979,5.16673,0.0,0.0
3,H2az2,89.21588,1.7845199,0.0,0.0
3,Knl1,89.078835,4.688809,0.0,0.0
3,Cenpe,88.531425,4.5894995,0.0,0.0
3,Ccnb1,87.927414,4.746499,0.0,0.0
3,Spc25,87.51657,4.55516,0.0,0.0
3,Nucks1,87.51015,1.6068591,0.0,0.0
3,Ckap2l,87.47634,4.73623,0.0,0.0
3,Kif15,87.275085,4.4904995,0.0,0.0
3,Cks1b,86.57692,2.6344478,0.0,0.0
3,Ranbp1,85.926056,1.5467131,0.0,0.0
3,Dek,85.65933,1.9851663,0.0,0.0
3,Lmnb1,85.16524,2.085968,0.0,0.0
3,Cenpa,84.29723,4.1488004,0.0,0.0
3,Ckap2,84.20403,4.041579,0.0,0.0
3,Cenpq,84.119606,3.4270024,0.0,0.0
3,Kif4,83.64818,4.3781567,0.0,0.0
3,Ect2,83.24501,4.7435327,0.0,0.0
3,Mis18bp1,81.46335,4.636132,0.0,0.0
3,Anp32e,81.203514,1.8913153,0.0,0.0
3,Cenpw,80.98218,3.0021203,0.0,0.0
3,Rrm2,80.840904,3.6550684,0.0,0.0
3,Tacc3,80.096535,3.948601,0.0,0.0
3,Lsm2,79.67179,2.1100922,0.0,0.0
3,Cenpm,79.438286,3.393314,0.0,0.0
3,Aspm,79.27206,4.8517365,0.0,0.0
3,Nasp,79.03189,1.6522299,0.0,0.0
3,Kif23,78.83693,4.897926,0.0,0.0
3,Sgo2a,78.635475,4.8892055,0.0,0.0
3,Dnajc9,78.37726,2.3167446,0.0,0.0
3,Rrm1,78.03902,2.7832816,0.0,0.0
3,Dut,77.32998,2.1736946,0.0,0.0
3,Cdc20,77.12356,4.504391,0.0,0.0
3,Ccdc34,77.058426,1.8094962,0.0,0.0
3,Lsm5,76.912895,1.6906734,0.0,0.0
3,Bub1,76.89052,4.592331,0.0,0.0
3,Gmnn,76.75336,3.5407474,0.0,0.0
3,Sgo1,76.20896,4.5908647,0.0,0.0
3,H1f5,75.842766,3.653283,0.0,0.0
3,Diaph3,75.56218,3.4698133,0.0,0.0
3,Incenp,75.507095,3.9462037,0.0,0.0
3,Hmgn1,74.82765,1.1287323,0.0,0.0
3,Nuf2,74.647415,4.332958,0.0,0.0
3,Nap1l1,74.24638,1.2028142,0.0,0.0
3,Bub1b,74.23908,4.6586237,0.0,0.0
3,Ccnb2,74.171265,4.198129,0.0,0.0
3,Tubb4b,73.98949,1.9703381,0.0,0.0
3,Dlgap5,73.79087,4.7273183,0.0,0.0
3,Cenpk,73.35955,3.3518064,0.0,0.0
3,Kif22,73.137314,4.0127473,0.0,0.0
3,Esco2,72.915794,4.6209717,0.0,0.0
3,Sox2,72.59711,2.0973008,0.0,0.0
3,Slc25a5,72.46162,1.492001,0.0,0.0
3,Rps27l,72.09894,1.3607687,0.0,0.0
3,H2ac24,71.84559,3.7700949,0.0,0.0
3,Knstrn,71.60871,3.9409885,0.0,0.0
3,Rnaseh2c,71.45309,1.7732106,0.0,0.0
3,Dbf4,71.195816,2.8627396,0.0,0.0
3,Kif18a,70.947914,3.9291136,0.0,0.0
3,Alyref,70.922554,1.6430207,0.0,0.0
3,Pimreg,70.79455,4.2294283,0.0,0.0
3,Rad21,70.69305,1.8183277,0.0,0.0
3,Cenpp,70.67238,3.0690765,0.0,0.0
3,Prdx1,70.55704,1.5191071,0.0,0.0
3,Depdc1a,70.51993,5.008488,0.0,0.0
3,Cenph,70.4617,3.392242,0.0,0.0
3,Kif20b,70.38767,4.034101,0.0,0.0
3,Rfc4,70.03723,2.564306,0.0,0.0
3,Aurkb,69.697815,4.593093,0.0,0.0
3,Usp1,69.43675,2.1700425,0.0,0.0
3,Cmc2,69.17194,2.3898876,0.0,0.0
3,Plk1,68.71845,4.7047744,0.0,0.0
3,Shcbp1,68.643814,4.14301,0.0,0.0
3,Prdx4,68.63198,1.9306458,0.0,0.0
3,Ndc80,68.38061,4.457707,0.0,0.0
3,Pttg1,68.35074,3.022254,0.0,0.0
3,Tyms,68.118126,2.842818,0.0,0.0
3,Pfn1,67.89383,1.2222545,0.0,0.0
3,Hdgf,67.65831,1.5065762,0.0,0.0
3,Dtymk,67.51654,1.6086154,0.0,0.0
3,Ncapd2,66.812004,2.9836013,0.0,0.0
3,Melk,66.59986,4.469216,0.0,0.0
3,Trim59,66.56222,2.4312828,0.0,0.0
3,Ckb,66.50505,1.2817181,0.0,0.0
3,Mad2l1,66.50136,3.6898522,0.0,0.0
3,Vim,66.42352,1.6433704,0.0,0.0
3,Lsm6,66.11152,1.3894264,0.0,0.0
3,Pmf1,65.998726,3.047993,0.0,0.0
3,Cep55,65.87685,4.7684903,0.0,0.0
3,H2ac8,65.76584,3.1510532,0.0,0.0
3,Ncapg,65.761765,4.207014,0.0,0.0
3,Cip2a,65.36674,4.084337,0.0,0.0
3,Lig1,65.32086,2.5314348,0.0,0.0
3,Qki,65.28145,1.4851419,0.0,0.0
3,Hnrnpf,65.27483,1.3209279,0.0,0.0
3,Ptn,65.24095,1.6293318,0.0,0.0
3,Gng5,65.14555,1.4400529,0.0,0.0
3,Mns1,64.90236,3.3977578,0.0,0.0
3,Kif2c,64.89048,4.843658,0.0,0.0
3,Atad2,64.57136,2.9353662,0.0,0.0
3,Txn1,63.779064,1.1108338,0.0,0.0
3,Arhgap11a,63.760605,3.8345518,0.0,0.0
3,Nde1,63.615772,3.191651,0.0,0.0
3,Ncapg2,63.590054,3.073735,0.0,0.0
3,Ncaph,63.581905,3.9001863,0.0,0.0
3,Hjurp,63.365696,2.2931302,0.0,0.0
3,Snrpd1,63.176994,1.0013056,0.0,0.0
3,Hat1,62.975956,2.097247,0.0,0.0
3,Fbxo5,62.97095,3.9661744,0.0,0.0
3,Cdca2,62.781803,4.7890944,0.0,0.0
3,Pcna,62.731003,1.9903853,0.0,0.0
3,Rangap1,62.696392,1.7853595,0.0,0.0
3,Ptprz1,62.654633,1.6874707,0.0,0.0
3,H1f4,62.63164,2.0675447,0.0,0.0
3,Cdkn2c,62.471397,2.801913,0.0,0.0
3,H1f10,62.419884,1.5398254,0.0,0.0
3,Dctpp1,62.36331,1.6161257,0.0,0.0
3,Clspn,62.347527,3.8310592,0.0,0.0
3,Tpm4,61.74499,1.7444599,0.0,0.0
3,Srsf3,61.44207,0.95149726,0.0,0.0
3,Snrpf,61.38438,0.99921405,0.0,0.0
3,Hnrnpa3,61.369877,1.0075252,0.0,0.0
3,Clic1,61.269615,1.7475622,0.0,0.0
3,Hmgn5,61.22329,1.7239747,0.0,0.0
3,Ezh2,61.17187,1.2533605,0.0,0.0
3,Exosc8,61.029606,1.7525964,0.0,0.0
3,Anln,60.939705,4.332646,0.0,0.0
3,Ttk,60.932636,4.3750997,0.0,0.0
3,Cbx5,60.90928,1.0063595,0.0,0.0
3,Rdx,60.806705,1.2127475,0.0,0.0
3,Ppia,60.529255,0.60434175,0.0,0.0
3,Cdk2ap1,60.472923,1.5437243,0.0,0.0
3,Eef1d,60.469666,1.4143755,0.0,0.0
3,Lsm4,60.432983,1.2628741,0.0,0.0
3,Dbi,60.331596,1.42095,0.0,0.0
3,Hirip3,60.29169,2.350672,0.0,0.0
3,Tipin,60.017433,2.016634,0.0,0.0
3,Plpp3,59.995808,1.6612878,0.0,0.0
3,Snrpg,59.911495,0.83745503,0.0,0.0
3,Fabp7,59.868217,1.4251218,0.0,0.0
3,Maml2,59.641796,1.8095424,0.0,0.0
3,Atp5g2,59.623253,0.91690236,0.0,0.0
3,Ascl1,59.45977,2.458949,0.0,0.0
3,Dhfr,59.42939,2.9055257,0.0,0.0
3,1810037I17Rik,59.37713,1.3626254,0.0,0.0
3,Hells,59.342903,2.5778391,0.0,0.0
3,Notch1,59.134598,1.8607292,0.0,0.0
3,Ska1,59.102562,4.563613,0.0,0.0
3,Arl6ip1,58.899464,1.4540285,0.0,0.0
3,Nudcd2,58.876312,1.6618652,0.0,0.0
3,Sox6,58.73922,1.6892853,0.0,0.0
3,Plk4,58.629997,3.063499,0.0,0.0
3,Banf1,58.584057,1.0636971,0.0,0.0
3,Tk1,58.39538,3.7597952,0.0,0.0
3,Npm1,58.35519,0.8168893,0.0,0.0
3,Aurka,58.28766,4.2075405,0.0,0.0
3,Pantr1,58.06581,1.4087603,0.0,0.0
3,Hnrnpd,58.03918,1.0018975,0.0,0.0
3,Mxd3,57.990593,4.0126886,0.0,0.0
3,Sox9,57.727894,1.5938052,0.0,0.0
3,Uhrf1,57.706512,3.234863,0.0,0.0
3,Cit,57.685894,3.6868286,0.0,0.0
3,Paics,57.57817,1.602632,0.0,0.0
3,Topbp1,57.575172,2.042492,0.0,0.0
3,Metrn,57.55812,1.9992279,0.0,0.0
3,Sox2ot,57.184914,1.6508564,0.0,0.0
3,Nsmce4a,57.159916,1.6251234,0.0,0.0
3,Ckap5,57.06745,1.2537922,0.0,0.0
3,Serbp1,57.00387,0.82072866,0.0,0.0
3,Ppih,56.842808,1.6957147,0.0,0.0
3,Nme2,56.806572,0.86514956,0.0,0.0
3,Hspe1,56.77296,0.9801564,0.0,0.0
3,Lsm3,56.708168,1.3332976,0.0,0.0
3,Cdk4,56.619904,1.1377561,0.0,0.0
3,Snrpe,56.308598,0.8501991,0.0,0.0
3,Rad51b,56.297825,2.9685626,0.0,0.0
3,Rtkn2,56.27382,4.0928774,0.0,0.0
3,Snrpb,56.267067,1.0883752,0.0,0.0
3,Smc1a,56.258354,1.2187579,0.0,0.0
3,Ncl,56.142303,0.9593673,0.0,0.0
3,Ssrp1,56.110622,1.3551598,0.0,0.0
3,Cep128,55.88395,2.8435037,0.0,0.0
3,Gapdh,55.869717,0.88594157,0.0,0.0
3,Kif20a,55.807575,4.2808213,0.0,0.0
3,Myo10,55.79306,1.5268997,0.0,0.0
3,Ptges3,55.785046,1.0109439,0.0,0.0
3,Gm12610,55.702076,4.033282,0.0,0.0
3,Bub3,55.678833,1.4758422,0.0,0.0
3,H4c4,55.60041,2.2353437,0.0,0.0
3,Egfr,55.589924,2.1950934,0.0,0.0
3,Cnih4,55.56373,1.4046323,0.0,0.0
3,Ube2t,55.526287,3.205629,0.0,0.0
3,2700099C18Rik,55.425266,3.2267406,0.0,0.0
3,Lbr,55.37355,2.2642767,0.0,0.0
3,Rad51ap1,55.35157,3.6164885,0.0,0.0
3,Rpl22l1,54.928963,0.9079814,0.0,0.0
3,Sae1,54.88101,1.2973188,0.0,0.0
3,Spag5,54.740654,3.7996004,0.0,0.0
3,Efcab11,54.716007,3.5839431,0.0,0.0
3,Psat1,54.714424,1.6650213,0.0,0.0
3,Larp7,54.56344,1.6065701,0.0,0.0
3,Mrfap1,54.54226,1.0452849,0.0,0.0
3,Hspd1,54.38045,1.0326153,0.0,0.0
3,Rfc1,54.368423,1.587691,0.0,0.0
3,Cbx3,54.363544,0.8305165,0.0,0.0
3,Rpsa,54.139557,0.5901824,0.0,0.0
3,Hmgb3,54.061016,1.0654029,0.0,0.0
3,Mfge8,54.047085,1.6634831,0.0,0.0
3,Lsm8,53.839985,1.2323797,0.0,0.0
3,Mcm3,53.808235,2.7321413,0.0,0.0
3,H3c3,53.7611,3.5364876,0.0,0.0
3,Gnai2,53.632683,1.1838777,0.0,0.0
3,Zfp36l1,53.625156,1.6860152,0.0,0.0
3,Rad51,53.59325,3.0654795,0.0,0.0
3,Nt5dc2,53.53518,1.8386006,0.0,0.0
3,Ddah1,53.51308,1.3477819,0.0,0.0
3,Supt16,53.488853,1.1507089,0.0,0.0
3,Mcm5,53.43103,2.7434304,0.0,0.0
3,Siva1,53.145412,1.5566981,0.0,0.0
3,Cenpn,53.115303,3.5584142,0.0,0.0
3,Fkbp3,53.07144,0.8945654,0.0,0.0
3,Nes,53.045494,1.9187883,0.0,0.0
3,Set,52.984592,0.8103305,0.0,0.0
3,Bora,52.950603,3.4065323,0.0,0.0
3,Pbdc1,52.870003,1.4938765,0.0,0.0
3,Mcm7,52.839687,1.6087316,0.0,0.0
3,Ddx39a,52.83931,1.7166156,0.0,0.0
3,Mms22l,52.77599,2.7798352,0.0,0.0
3,Fkbp2,52.755898,1.2840836,0.0,0.0
3,Jam2,52.57717,1.8936938,0.0,0.0
3,Cdkn3,52.491634,3.904973,0.0,0.0
3,Mrpl51,52.344982,1.1644714,0.0,0.0
3,Zeb1,52.33043,1.401131,0.0,0.0
3,Pola1,52.294716,1.9319367,0.0,0.0
3,Hsp90b1,52.168484,1.0312542,0.0,0.0
3,Pole3,52.137016,1.5394499,0.0,0.0
3,Cdc25c,52.082447,4.437021,0.0,0.0
3,Slc1a3,52.00963,1.5177473,0.0,0.0
3,Marcks,51.971905,0.6917335,0.0,0.0
3,Zwilch,51.900284,3.0007484,0.0,0.0
3,Trip13,51.781475,2.962486,0.0,0.0
3,Wee1,51.59409,3.1780136,0.0,0.0
3,Phgdh,51.59186,1.4282286,0.0,0.0
3,Stil,51.53894,3.6430767,0.0,0.0
3,Rfx4,51.486423,1.6834649,0.0,0.0
3,Gas2l3,51.46246,4.4070716,0.0,0.0
3,Rpl14,51.30331,0.62948716,0.0,0.0
3,Gas1,51.2497,2.072398,0.0,0.0
3,Lyar,51.23793,1.6322764,0.0,0.0
3,Macroh2a1,51.075832,0.9511386,0.0,0.0
3,Acadl,50.97503,1.624511,0.0,0.0
3,Kpna2,50.71446,3.1661181,0.0,0.0
3,Foxm1,50.676826,4.074195,0.0,0.0
3,Tmem97,50.668877,1.9414271,0.0,0.0
3,Msn,50.65535,1.743792,0.0,0.0
3,H2ac20,50.58698,3.057984,0.0,0.0
3,Mcm6,50.55432,2.2004483,0.0,0.0
3,Ptma,50.53326,0.5998297,0.0,0.0
3,Kmt5a,50.517815,1.316067,0.0,0.0
3,Pa2g4,50.517635,1.1889591,0.0,0.0
3,Hnrnpa2b1,50.50409,0.6807222,0.0,0.0
3,Smarca5,50.489944,1.0294813,0.0,0.0
3,Rplp2,50.422977,0.5607604,0.0,0.0
3,Rpa3,50.386494,1.2823839,0.0,0.0
3,Gli3,50.371082,1.6586486,0.0,0.0
3,Ska2,50.340946,1.5217495,0.0,0.0
3,Ccnf,50.15378,3.9717627,0.0,0.0
3,Dnmt1,50.14786,1.4936831,0.0,0.0
3,Ybx3,50.109768,1.3224165,0.0,0.0
3,Commd1,50.080338,1.1463736,0.0,0.0
3,H1f2,50.07045,2.051422,0.0,0.0
3,Srsf9,50.028038,1.1771477,0.0,0.0
3,1810009A15Rik,50.024906,1.2606604,0.0,0.0
3,Kifc1,50.010376,3.6523204,0.0,0.0
3,Rpa2,49.98437,2.4632406,0.0,0.0
3,Nhp2,49.973057,1.212011,0.0,0.0
3,Ppp1r14b,49.86207,0.8722982,0.0,0.0
3,Brca1,49.6018,3.260209,0.0,0.0
3,Mastl,49.525642,3.299202,0.0,0.0
3,Rpl8,49.465054,0.5752061,0.0,0.0
3,Etv1,49.40854,1.7988751,0.0,0.0
3,E2f5,49.35889,1.628685,0.0,0.0
3,Pax6,49.34346,1.5165994,0.0,0.0
3,Neil3,49.322426,4.65181,0.0,0.0
3,Naa50,49.29536,1.2361677,0.0,0.0
3,Thoc7,49.275005,0.9420509,0.0,0.0
3,Hpf1,49.269295,1.1618408,0.0,0.0
3,Sox21,49.218124,1.5854683,0.0,0.0
3,Ednrb,49.113758,1.4437019,0.0,0.0
3,Srsf2,48.842842,0.96128273,0.0,0.0
3,Eny2,48.83403,0.9371776,0.0,0.0
3,Rbbp7,48.72389,1.1517496,0.0,0.0
3,Cenpi,48.70985,3.862279,0.0,0.0
3,Prr11,48.708637,4.06617,0.0,0.0
3,Odc1,48.687626,1.0507174,0.0,0.0
3,Ccnd2,48.65263,1.3024873,0.0,0.0
3,Polr2f,48.60296,0.99337524,0.0,0.0
3,H2ac4,48.5968,3.4110675,0.0,0.0
3,Cnbp,48.595207,0.9829576,0.0,0.0
3,Pabpc1,48.383476,0.9252104,0.0,0.0
3,Ska3,48.380016,4.0199323,0.0,0.0
